MONTH,RESTAURANT_ID,IS_VEG,BRAND_NAME,CITY,AREA,ITEM_ID,ITEM_NAME,ITEM_CATEGORY,VARIANT_NAME,PRICE_PER_ITEM,ITEM_QUANTITY,ITEM_SUBTOTAL
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105360,Rajasthani Dal,"Flavours of Rajasthan""""",,215,4,860
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105195,Garlic Naan,"Indian Breads""""",,100,48,4800
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,109179622,G.Tawa Paratha,"Parathas""""",,55,26,1430
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,106110111,G.Gobi Paratha,"Indian Breads""""",,120,3,360
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105301,Sabji Jalfrezi,"Main Course""""",,232.1428571,14,3250
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105257,Fried Papad,"Accompaniments""""",,45,81,3645
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105262,Masala Khichiya,"Accompaniments""""",,73.38028169,71,5210
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,109178773,Paneer Paratha,"Parathas""""",,155,2,310
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105229,G.Phulka 5Pcs,"Indian Breads""""",,85.20689655,725,61775
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105310,Aloo Methi,"Main Course""""",,200,11,2200
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105258,Roasted Khichiya,"Accompaniments""""",,35.24193548,62,2185
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105363,Veg Hyderabadi Biryani,"Rice & Biryani""""",,190,6,1140
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,109178748,Methi Paratha,"Parathas""""",,145,8,1160
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,99153278,Dal Fry Combo,"Swiggy Exclusive Combos""""",,211.25,8,1690
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,68282791,Veg Dum Biryani Combo,"Swiggy Exclusive Combos""""",,295,1,295
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,59614567,Paneer TM Combo,"Swiggy Exclusive Combos""""",,275.625,16,4410
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105342,Paneer Makhanwala,"Main Course""""",,268.3333333,6,1610
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105361,Veg Biryani,"Rice & Biryani""""",,180.4545455,22,3970
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105390,B.Tandoori Naan,"Indian Breads""""",,70,217,15190
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,60403027,G.Phulka 1Pc,"Indian Breads""""",,21.13793103,290,6130
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,68283853,B.Laccha Paratha,"Indian Breads""""",,70,15,1050
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105266,Aloo Raita,"Accompaniments""""",,85,3,255
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,109583331,Sev Tamatar Combo,"Swiggy Exclusive Combos""""",,255,8,2040
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105397,Baby Corn Mushroom Masala,"Main Course""""",,290,12,3480
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,59614567,Paneer TM Combo,"Swiggy Exclusive Combos""""",,267.4137931,58,15510
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105381,B.Missi Roti,"Indian Breads""""",,55,3,165
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105304,Veg Kofta,"Main Course""""",,235.7575758,33,7780
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105349,Mushroom Paneer Masala,"Main Course""""",,300,3,900
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105287,Churma,"Starters""""",,180,6,1080
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105263,Veg Manchurian ,"Starters""""",,255,29,7395
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105385,G.Makka Roti,"Indian Breads""""",,50,38,1900
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105330,Wadi Methi,"Flavours of Rajasthan""""",,230,6,1380
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,98440181,Sarson Ka Saag Combo,"Swiggy Exclusive Combos""""",,260,26,6760
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105337,Paneer TM,"Main Course""""",,263.8114754,244,64370
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105294,Mix Vegetable,"Main Course""""",,239.4,25,5985
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105265,Plain Curd,"Accompaniments""""",,57.5,4,230
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,59614568,Veg Kolhapuri Combo,"Swiggy Exclusive Combos""""",,262.8947368,19,4995
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105268,Boondi Raita,"Accompaniments""""",,85,21,1785
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105298,Veg Kolhapuri,"Main Course""""",,247.2580645,62,15330
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105356,Dal Bati Churma,"Flavours of Rajasthan""""",,323.5714286,14,4530
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,60493614,Kurkuri Bhindi,"Starters""""",,177.037037,27,4780
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105206,B.Cheese Garlic Naan,"Indian Breads""""",,130,33,4290
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,91396224,Gulab Jamun,"Desserts""""",,90,545,49050
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105347,Chole Paneer,"Main Course""""",,250,4,1000
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105355,Dal Bati,"Flavours of Rajasthan""""",,312.7848101,79,24710
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105339,Paneer Pasanda,"Main Course""""",,248.3333333,18,4470
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105350,Dal Kolhapuri,"Main Course""""",,214.6103896,77,16525
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105288,Papad Churi J,"Starters""""",,130,53,6890
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105278,Schezwan Noodles,"Chinese""""",,231.3793103,29,6710
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105396,Mushroom Masala,"Main Course""""",,260,11,2860
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,109583504,Kadai Paneer Combo,"Swiggy Exclusive Combos""""",,270,5,1350
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105383,Plain Makka Roti,"Indian Breads""""",,45,3,135
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105269,Veg Raita,"Accompaniments""""",,85,8,680
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105227,Plain Phulka 5Pcs,"Indian Breads""""",,75.67039106,179,13545
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105259,Paneer Chilli,"Starters""""",,256.754386,57,14635
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105252,Manchow Soup,"Soups""""",,165.2380952,21,3470
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105354,Dal Makhani,"Main Course""""",,221.6666667,12,2660
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105291,Papad Khichia Churi Mix J,"Starters""""",,140,65,9100
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105357,Panch Mel Dal,"Flavours of Rajasthan""""",,217.5,4,870
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105388,G.Bajra Roti,"Indian Breads""""",,50,18,900
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,61156498,Paneer Chilli,"Chinese""""",,255,20,5100
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105238,Aloo Paratha,"Parathas""""",,145,8,1160
1,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105334,Gujrati Kadhi,"Flavours of Rajasthan""""",,205,2,410
2,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105295,Veg Kadai,"Main Course""""",,255,12,3060
2,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105259,Paneer Chilli,"Starters""""",,258.3333333,54,13950
2,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105298,Veg Kolhapuri,"Main Course""""",,248.1578947,38,9430
2,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105373,Rajasthani Khichdi,"Rice & Biryani""""",,204.6875,16,3275
2,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,109178752,Mix Paratha,"Parathas""""",,155,3,465
2,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105280,Hakka Noodles,"Chinese""""",,220,5,1100
2,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105258,Roasted Khichiya,"Accompaniments""""",,43.38983051,59,2560
2,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105267,Gobi Manchurian Dry,"Starters""""",,255,10,2550
2,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,14105252,Manchow Soup,"Soups""""",,164.5454545,11,1810
2,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,109582451,Chana Masala Combo,"Swiggy Exclusive Combos""""",,247,5,1235
2,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,61156498,Paneer Chilli,"Chinese""""",,255,2,510
2,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,60493614,Kurkuri Bhindi,"Starters""""",,160,34,5440
2,56509,1,Adarsh Annapoorna,Mumbai,Chowpatty,61156506,Roasted Papad,"Accompaniments""""",,35,137,4795
